"","sample","Adenine","Adenosine","Adenosine.5.Diphosphoribose","Adipic.acid","Alanine","Allantoin","Anserine","Arginine","Asparagine","Aspartic.acid","Azelaic.acid","Biotin","CAR.12.0","Carnosine","Chenodeoxycholic.acid","Cholic.acid","Ciliatine","cis.4.Hydroxyproline","cis.p.Coumaric.acid","Citrulline","CMP","Corticosterone","Cortisol","Cortisone","Creatine","Cystathionine","Cysteic.acid","Cytidine","Cytidine.2.3.cMP","D.Fucose","Gulonic.Acid.Gamma.Lactone","dAMP","Deoxycytidine","Deoxyuridine","Dihydroxyacetone.phosphate","DL.O.Phosphoserine","Docosahexaenoic.acid","Gluconic.acid","Glucosamine","Glucosamine.6.phosphate","Glucose","Glucose.1.phosphate","Glucuronic.acid","Glutamic.acid","Glutamine","Glutaric.acid","Glutathione","Glycocholic.acid","Guanidinosuccinic.acid","Guanine","Guanosine","Guanosine.5.Monophosphate","Hippuric.acid","Histidine","Hypoxanthine","Indoleacetic.acid","Indolepyruvate","Indoxyl.sulfate","Inosine","Inosine.5.Monophosphate","Itaconic.acid","Ketoleucine","L.Arabitol","Leucine","LL.2.6.Diaminoheptanedioate","Lysine","Maleic.acid","Methionine","Methyl.beta.D.galactoside","Methyl.jasmonate","N.2..Acetyllysine","N.Acetyl.beta.glucosaminylamine","N.Acetyl.D.glucosamine","N.Acetyl.D.tryptophan","N.Acetylalanine","N.Acetylaspartic.acid","N.Acetylcysteine","N.Acetylglutamic.acid","N.Acetylleucine","N.Acetylmethionine","N.Acetylphenylalanine","N.Acetylserine","N.Formylmethionine","N.Methyl.glutamic.acid","NAD.","Nicotinic.acid","Ophthalmic.acid","Ornithine","Orotic.acid","Oxoglutaric.acid","Pantothenic.acid","Phosphoethanolamine","Pimelic.acid","Pterin","Pyridoxal","Quinaldic.acid","Raffinose","Riboflavin","Ribose","X5.Adenosyl.l.Homocysteine","Serine","Shikimic.acid","sn.Glycero.3.phosphate","Sorbitol","Stachyose","Suberic.acid","Succinic.acid","Taurine","Taurolithocholic.acid","Threonine","Thymidine","Thymidine.5.monophosphate","trans.Aconitic.acid","Trehalose","Tryptophan","Tyrosine","UMP","Uracil","Uric.acid","Uridine","Uridine.5.Diphospho.N.Acetylglucosamine","Uridine.5.diphosphoglucose","Urocanic.acid","X10.Hydroxydecanoic.acid","X12.Hydroxy.lauric.acid","X2.4.Dihydroxyacetophenone","X2.Aminobenzoic.acid","X2.Deocytidine.5.monophosphate","X2.deoxyguanosine.5.monophosphate","X3..2.Hydroxyphenyl.propanoic.acid","X3.Dehydroshikimate","X3.Hydroxybutyric.acid","X3.Methyl.pyruvic.acid","X4.Acetamidobutanoic.acid","X4.Hydroxybenzoic.acid","X5.Hydroxy.tryptophan","X5.Hydroxylysine","X5.Oxo.D.proline","X6.Hydroxynicotinic.acid","Xanthine","Xanthosine"
"327","jej_xsdm_12_M_3",29359.27148,709436.125,NA,88256.86719,807733.6875,1764836.75,4186.26123,4505489,958284.125,804127.4375,357476.9375,3006.829834,NA,176273.0156,51270.27734,212489.2656,5014.217773,14290.27344,180616.5,114742.4297,NA,445356.0313,11222.31445,NA,593025.5,8467.931641,3715.70752,20223.49805,NA,16931.42578,492365.7188,2741.772461,78386.17188,59266.8125,NA,2555.958496,81345.08594,9273.686523,23639.37695,6073.448242,8643127,3400.29834,36039.94141,5121187,2222974.75,40260.12109,NA,94701.99219,NA,9450.402344,47560.20703,NA,3784.119385,787530.1875,2825918.75,7429.827637,5353.237793,7001.471191,658563.3125,NA,48843.88672,82524.60938,213858.7344,642641.25,413288.9375,296421.7813,149884.1406,561695.125,33545.125,9705.443359,483853.0313,206702.3906,57846.17578,10868.23047,616424.8125,126864.3984,51296.54688,227001.1094,69380.02344,366543.5938,17811.99414,816534.3125,24310.64453,14460.95117,NA,5829.460938,21662.09766,314961.9375,11857.8252,6508.568359,191877.1719,NA,13668.69043,NA,28634.77734,21665.40625,20192.4043,17588.70117,NA,NA,1641487.875,49164.25,NA,4505436.5,20667.65039,60383.70313,8596155,4190457.25,7758.149902,1465050.5,972409.1875,15289.31055,15778.28613,15749.08887,189179.4688,646854.3125,5159.686035,1847259,921095,243052.0469,NA,NA,207863.9375,4780.026367,6342.731934,11531.59766,22103.08984,5860.035645,NA,4732.850098,4977.09668,351338.1563,694670.625,14576.49414,14488.04199,36043.24219,3956.606689,699038.875,22882.72461,2448543.5,11220.24121
"328","jej_xsdm_12_M_4",19447.82227,149133.5781,NA,43469.5,356932.625,4449468,5357.446777,2220565.75,919390,616322.25,603124,NA,NA,74335.72656,34199.86719,204924.8594,NA,14111.27148,289912.875,26475.80078,NA,1171713.375,8045.332031,NA,265401,6166.638672,NA,30147.18945,NA,26624.11523,288508.7188,NA,22397.87891,37361.84766,NA,NA,72223.78125,27357.39453,52568.32422,9361.099609,10259649,NA,42242.63281,3410726,2146891.75,51068.85547,NA,150604.8281,NA,22448.69922,95645.10156,NA,6782.998047,549063.1875,112206.6797,11863.42188,13011.13184,6759.567383,522769.5,NA,105118.9219,47438.46094,462146.0625,406056.5,418186.0313,42725.14063,45969.49219,313651.125,58836.72266,19258.40234,455184.7188,203490.4844,23751.95898,18016.98438,498120.4375,42045.54688,55270.76953,199640.625,82595.03125,396900.7813,29297.80664,213610.6094,30938.70898,29737.94531,NA,7316.947754,33479.09375,160525.625,17646.76367,4477.628418,96496.64063,NA,17893.1582,4470.242676,82690.375,50912.99609,61848.08203,6392.966797,NA,2742.949707,1238984.125,162717.875,NA,556375.1875,70199.3125,96846.60156,1448496.75,2478675.5,10403.95801,922859.875,247719,NA,26050.74414,31504.1875,235822.5,497157.6563,NA,396562.2188,529310.875,375378.5313,NA,NA,609497.4375,4494.594727,3997.023193,18913.86914,12998.77148,NA,NA,6377.394531,6944.015137,58627.40234,822959.25,38268.31641,25071.50195,12930.41406,3017.582275,551627.9375,26932.07031,313458.5625,30955.98828
"329","jej_xspf_12_F_1",34939.56641,590873.4375,NA,118254.3594,1029493.125,768542,4039.731445,6995310,1400223.375,1393494.875,1002051.438,NA,NA,476900.625,81492.59375,1365060.75,7151.818359,11641.61426,109469.2969,78646.83594,NA,700877.125,8172.842285,7636.29248,801347.625,9487.775391,3755.080566,50839.06641,NA,10122.46973,405660,3253.400391,82382.01563,56919.52344,NA,NA,198012.9219,3888.577881,5458.516113,10122.64844,24754808,2568.79834,36294.9375,6949895,3248335,256471.2813,NA,1118594.75,NA,6147.003418,259705.5781,NA,4723.068848,1331101.125,2305131.5,4787.232422,5598.002441,137710.8594,3565935.5,NA,20146.75,94562.66406,25019.54492,832629.5,1263941.25,758527.8125,241732.3594,917537.3125,10352.73828,29430.77148,1217624.375,545522.375,97998.85938,5498.345215,713731.25,276082.375,18163.9375,147102.0469,38297.53125,711900.875,15865.69141,477572.875,57215.14844,12569.42383,NA,14791.90234,45528.80859,486782.4375,NA,2896.735596,231582.9531,NA,45876.59375,NA,28723.29688,14381.86035,NA,7694.578613,NA,3312.964111,2483523,10618.625,NA,103100.9766,80014.60156,132039.125,6683922.5,5762722,13499.27344,1876077.75,869035.5,12125.45801,7611.20459,4644.69043,283699.0625,909852.6875,5594.305664,2187227,846096.8125,1132378.75,NA,NA,87765.72656,6108.544922,5834.204102,8236.873047,8440.045898,4368.078125,3319.294189,10937.86426,NA,370725.5,1824047,11375.23047,12376.91211,99164.70313,8027.628418,1288132.75,19570.41797,2875647.25,52057.21875
"330","jej_xspf_12_F_3",49434.04297,316585.5938,NA,26973.92188,668115.9375,968895,3348.334961,2008543.625,295051.75,931923.25,166815.2656,6707.252441,6719.109863,125073.2891,470305.1875,4179847.25,18004.15625,8380.175781,38733.75391,608504.1875,2983.857666,151773.1875,3545.448486,NA,521210.0313,4054.658203,2952.600586,37487.23047,NA,102032.5938,200340.9844,NA,42320.22656,57936.44531,NA,2867.046631,35244.66797,3169.005127,12071.02832,9324.450195,1184262.625,3459.269775,26975.14453,3109611,742744.6875,250137.9688,8632.057617,1273697.625,NA,12241.4502,154463.1719,NA,5116.773926,359215.7188,1214923.75,5994.300293,7218.025391,150924.7344,1399618.5,NA,27094.1543,80750.34375,44930.33594,356569.4063,349494.0938,100646.2031,332069.8438,295312.75,15852.17871,35337.05078,694795.6875,173587.6875,46245.25781,15413.60449,132738.9375,43996.74219,32827.13672,54832.78125,58280.32813,233694.6406,29972.7832,166385.2188,47613.91797,14114.47363,NA,28357.90234,33936.80078,168125.4844,7485.539551,2869.650879,337870.2188,NA,66989.40625,2802.950684,47565.96484,12813.89355,NA,3480.682861,NA,3136.044434,583154.4375,9149.6875,NA,20190.30078,NA,46674.30469,6509222.5,16701192,3591.863037,599847.25,310715.4063,12298.99609,28230.05273,4263.987793,210616.6875,399066.4688,3304.875244,939213.6875,612912.625,353598,NA,NA,602746.9375,3162.727295,3915.734863,5238.875,5926.089844,4486.331543,NA,9356.822266,3919.318115,305008.2813,110211.3203,16480.89453,5624.807129,75082.9375,6922.590332,1436589.625,52832.64453,969724,15003.09766
"331","jej_xspf_12_F_4",46225.44922,80745.64063,NA,54770.46484,228823.75,3462042,NA,2219025.5,296191.4063,395032.3438,886258.9375,6661.504395,2615.588623,98676.01563,50310.91797,1245875.375,4286.44043,9699.53125,613280.875,49852.51172,6851.421387,17734.4375,10458.2793,NA,170922.5,5223.736328,3106.764893,25107.4707,NA,15290.18066,177451.25,6418.327637,17612.38477,13509.11816,NA,NA,14536.53809,62369.06641,64699.60547,4388.055664,21126262,88502.02344,13791.66992,2043134.5,1315202.5,122319.6797,NA,1157212.875,NA,31029.1582,84203.88281,3287.600342,7792.808594,275417.4063,113757.0547,17541.46094,11203.36035,274652.375,359591.8438,NA,136591.25,48428.41406,984493.0625,270832.4375,263022.25,35579.375,59195.75391,189692.0313,200304.4375,39981.33594,435138.7188,91700.32813,22282.64258,36416.01953,265380,45480.87891,18259.06445,49408.80859,82452.11719,313717.9688,69946.33594,142485.9844,21625.02148,33706.51172,NA,10483.80078,22659.21875,161998.6875,5673.28418,5189.379395,318710.9375,3367.911621,43653.4375,8283.813477,127187.6328,43819.5,89250.15625,7022.437988,NA,2759.276367,434543.1563,209943.2813,6598.821777,774217.375,284369.5938,137132.5781,1514818.25,2406764,10376.65918,404629.25,120815.7891,19051.58984,73207.83594,66150.30469,97830.5625,343851.5625,9425.576172,381912.6875,692343.8125,212742.4375,NA,NA,291974.625,4596.333008,6081.965332,33039.03516,13379.19531,8749.115234,4073.440186,10889.00879,8727.969727,58163.82422,1627258.875,53705.71484,20821.91602,48843.3125,7091.18457,520224.8438,28146.08398,307624.875,48716.67578
"332","jej_xspf_12_M_1",95232.54688,203354.8906,NA,102864.6719,864655.625,1043557.938,6112.914063,3344152.5,372357.9063,447292.125,730746.0625,5803.092285,NA,74315.01563,1606436.375,4168389.5,24855.21094,10941.25,66093.89844,329007.375,NA,3352.703857,5522.910645,NA,710527.5,4101.578613,3032.028564,32887.25,NA,13636.71094,412434.4375,NA,59231.72656,58540.34375,NA,NA,29719.10742,2786.477539,4905.413574,10189.13184,6003486.5,4145.200684,19286.44141,4661947.5,1483709.875,244994.375,6026.09668,803876.3125,NA,17608.375,167356.9375,NA,122040.5156,257946.6719,3071145,5470.925293,10374.98145,477863.2813,2090151.75,2675.931396,27493.45898,154776.8281,145070.4219,366820.5938,379529.4688,53044.11328,437312.375,368216,26078.01758,23391.92578,707562.875,226887.125,108952.1406,6088.391602,358112.5625,135357.1875,19476.63477,124360.8125,84963.04688,387587.7188,39066.22266,380014.0938,73425.20313,13853.87207,NA,43053.49609,43385.19531,252909.0938,10837.5957,4215.958496,331246.75,NA,25279.08984,NA,31618.56055,45090.28125,9765.214844,13585.45215,NA,NA,1015793.063,9863.271484,NA,630926.6875,7007.574707,176589.7969,14532427,24850888,68548.50781,997153.625,441922.0313,8334.037109,6648.197266,14885.60156,186828.8594,564223.3125,8915.963867,1179191.125,957798.875,376971.6875,NA,NA,397737.5,5857.98584,7498.606934,9623.091797,9652.244141,NA,NA,50721.65625,6507.860352,393032.1875,527556.0625,26920.07227,16640.38672,78293.10938,NA,1103528.25,29532.60156,2476218,30635.39258
"333","jej_xspf_12_M_3",67976.85938,151742.3438,NA,76471.54688,647360.9375,1708317.625,6862.590332,2625838.5,357313.9063,549220.875,810051.6875,7596.673828,NA,88503.35156,208370.6563,3263315.25,10585.22461,11245.40918,188035.5625,121039.7891,7672.577148,77228.52344,9039.06543,NA,521810.2813,3236.137695,NA,42599.12109,NA,27180.08984,370344.3125,10628.1582,27577.19922,41300.64844,NA,NA,11918.68945,20403.52148,36360.33594,6977.27002,33555428,27323.70703,20964.57422,3105669.25,1662995.875,275675.8438,22653.39063,802945.125,NA,10103.25781,123357.4219,NA,11007.48438,304350.75,1214800.625,6409.874512,10397.32324,264990.875,2275667.75,NA,135641.8594,72173.85938,248504.125,365918.0938,315860.5,59576.51172,398594.7813,350760.5313,57243.53516,40454.67188,434615.0313,116636.2266,58913.54297,20521.07617,195960.125,208347.6719,22419.14453,229551.0625,70709.01563,215928.2813,41879.39453,276182.125,45113.34375,21879.90039,NA,25038.54297,22279.70117,194874.9688,9549.408203,4796.027344,345712.5,12428.45313,40176.38672,4435.243164,71628.625,31498.04102,49727.26953,10107.66504,NA,2897.156982,708800.5,91571.02344,5274.685547,345245.4063,123892.3047,137779.75,5967283.5,9451017,21568.60938,553151.5,254840.4375,33579.58594,40005.39453,84284.17969,111876.4219,458365.75,21109.26367,1161367,983695.75,403935.5313,NA,NA,212429.4375,7232.29248,8047.220703,29637.47461,15339.36621,15097.27148,12660.70508,10596.76953,6423.48877,152165.7656,2536014.25,31272.40234,18082.89453,63388.35547,3658.315186,2582970.75,33263.23438,1629648.875,49448.40625
"334","jej_xspf_12_M_4",57123.66016,365724.9688,NA,104724.2422,736511.75,2381570.5,10565.81836,3597896,426970.5938,799218.0625,506273.6563,5689.864258,NA,170058.1875,1344147.5,3689078,10805.20313,12142.4209,421882.3125,118257.125,4544.278809,40520.99219,7946,NA,550881.875,9057.207031,3380.822021,38058.34375,NA,9837.293945,210750.7656,4538.072754,68905.5,70955.89063,NA,NA,2990.54126,28071.01758,28053.03906,7933.275879,24731828,11746.46777,24957.92578,3931049.5,1975391.625,95231.24219,21295.89063,1878467.375,NA,24460.67188,171462.1719,NA,156620.8438,383918.6875,811051.375,9159.839844,9719.744141,308954.75,2099488.75,NA,159120.625,111442.9844,378980.2188,482936.25,724929.75,102209.8594,226576,375968.0313,71137.625,24231.75391,902906.125,284262.9375,60587.42188,18833.51758,254252.3125,165557.9375,22758.82227,225152.125,100424.5625,315057.5313,39013.22266,294715.7188,53232.27734,18116.45508,NA,29128.44336,62758.31641,270173.2188,11498.60547,9356.379883,349158.1563,NA,57971.88281,NA,60435.46484,69127.02344,49016.94531,28054.41602,NA,3212.218994,807576.625,95880.39844,NA,329000.4063,89106.35938,150694.625,6458609.5,11806446,180131.4063,700685.125,627952.25,31734.81445,41253.02734,46657.16016,149597.4844,620622.5,6001.163086,1014542.375,1023931.313,414113.0938,NA,NA,1041917.188,7078.398438,8477.298828,37151.82422,14821.52051,15108.94238,7000.771973,13113.67676,7772.896973,411586.375,1842840.125,47254.80078,30425.61328,124343.4375,4740.368164,1920865.625,21772.60352,1356840.25,47138.59375
"335","liv_gf_12_F_2",239810.375,118116.5703,NA,1173328.375,261000.7188,5075189,5828.300781,35634.90234,87408.89063,634368.5,168882.2969,NA,NA,12802.04395,3077.890625,11947.47461,54928.00391,25867.71484,3588.191406,52441.91406,71110.125,4329.425293,9622.817383,NA,186109.875,22579.4707,NA,22657.69531,NA,13065.74316,615794.75,3454.172852,NA,4628.629395,6230.729492,5556.879883,271341.3125,41696.37109,4378.887695,30259.98633,30987296,2220020.5,52744.875,6405757,6347293,5453803,19089404,NA,32553.82422,10065.37402,859530.5625,118549.0313,5275.82373,907100.375,5088567,NA,NA,NA,27016902,78805.07031,76644.57031,16655.27539,105393.8906,124400.4297,123374.3984,36084.66016,6275685.5,110196.7188,20123.84961,8420.396484,37534.51563,22756.07422,91984.14844,3876.395996,230965.5938,179109.875,5385.45752,1421129.375,198639.9531,28018.33203,2906.023682,210505.375,8914.023438,114340.625,4726.375,22764.48047,303884.5,10402.97461,12720.45508,9241.40918,365642.625,289818.3125,146928.125,307684.9688,25442.40625,NA,339112.7188,88909.32031,1072512.25,60678.5625,855755.4375,3513.483154,1309035.875,369283.3125,247130.875,123570.2031,22153744,62344080,8523.615234,1155380.375,5410.231445,NA,35148.44141,739623.25,47992.45703,164397.5625,676519.1875,927950.125,147517.3125,5920587,59588.22266,23673.72266,22724.09375,17828.98438,23187.59375,12780.18555,3159.604248,8559.911133,1627513.125,3243.737061,NA,4033695.5,2452622,260652.6563,5604.632324,NA,NA,8382305.5,20312.67578,11311413,1324116.125
"336","liv_gf_12_F_3",224743.9375,80046.75781,NA,615234.6875,187717,3719947.75,3350.431641,15489.75488,51176.99219,352974.6563,119857.3594,NA,NA,7717.732422,NA,NA,55612.62891,19708.55859,NA,37455.39063,43445.20313,4422.30127,5346.53125,NA,132886.1094,17593.88867,NA,17023.64648,NA,8515.107422,315562.9063,3335.598633,NA,4154.260742,39739.78125,3481.993652,139032.1406,24126.5,NA,19775.46484,23971068,1254438.625,31153.2832,3640580.25,3511543.5,3778975.75,11040593,NA,22173.33398,8391.333008,614931.8125,101695.125,3521.197021,531349,1799975.125,NA,NA,NA,19858372,41030.41406,49844.83203,10971.80176,59364.3125,71336.03906,56190.92969,16192.5791,5685346,47657.80859,8419.520508,11457.50195,18664.28906,11169.22363,58035.06641,3953.486328,87708.125,120223.7031,4588.867676,861976,127615.7344,57540.50391,NA,109581.8906,6240.971191,127028.4844,2881.334961,11819.24219,126639.9922,6325.51709,6611.592773,4639.286133,139471.4844,232393.375,85747.07031,317295.1563,25284.12891,NA,161793.0313,27763.17383,711087.375,44053.88281,444790.4688,2749.533936,850431,99279.24219,124754.2188,67435.53906,13351119,54254648,NA,514971.0625,5498.835449,NA,30785.71289,356486.6563,27516.6875,92483.55469,501597.8438,313052.6563,53509.56641,3808413.75,39801.17969,22542.72266,15734.45508,9706.989258,12518.21094,5647.555664,NA,3661.317383,1080110.375,NA,NA,2309467.25,1826047,94268.78125,5093.099121,NA,NA,3446481.5,19084.74609,5270201,862158.0625
"337","liv_gf_12_F_4",222103.75,128404.1328,NA,1119289.125,274062.25,5272811.5,4543.401855,23594.51563,69464.61719,523260.5938,106963.3672,NA,NA,9984.294922,NA,NA,70010.99219,23909.01953,NA,52279.21094,64543.375,17543.40625,10078.07227,NA,216924.3594,15359.87012,NA,22709.09766,NA,9869.535156,544681.125,NA,NA,5116.979492,10236.9873,5881.60791,199260.5625,34272.54688,3156.539551,40775.53906,33849972,3721201,47418.46094,7565322,7412615,4357792,20694838,NA,28482.54688,12547.52832,798620.9375,104993.3438,2984.769287,886398.3125,6069927,NA,NA,NA,29141276,69888.34375,81608.10938,13324.29395,85425.53125,112748.7656,77606.96875,33426.63672,5801528,88183.25,11617.66602,10915.82129,46571.04297,10638.71094,79705.98438,6561.10498,182383.9375,185000.8438,4284.628418,1521085.125,180683.0313,34819.26563,2543.192383,171021.5156,8914.927734,174797.9844,4333.513672,17566.49805,287835.3438,7470.509277,5466.066406,6345.334961,274552.25,299282.4688,109823.9922,284884.125,24713.34766,NA,226241.9531,51503.95313,1225547.375,69545.21094,745153.8125,3581.945068,2362917.5,356590.3125,168609.75,132944.6406,25966810,74295456,NA,927821.5,8615.200195,NA,41774.05469,593866.8125,37428.98828,114009.6719,643743.375,581083.875,174457.25,7112467,84089.01563,28831.3457,19846.36523,19636.60156,22041.5,10335.04883,NA,4701.154297,1387093.625,NA,3025.179199,5752020,2496194.25,284451.0938,5367.101563,NA,NA,8777147,19953.30273,13648003,1841757.5
"338","liv_gf_12_M_1",118361.9453,94577.32031,21803.16406,544965.125,190404.25,4572122.5,7328.768555,8828.0625,74060.16406,294774.4688,411125.5,NA,NA,9779.306641,NA,NA,55269.58594,37559.50781,3878.837891,29233.50586,38714.23438,16202.02148,10825.60059,NA,151827.2344,18402.375,NA,15668.1416,NA,7797.03125,446565.5313,NA,NA,3295.318604,65643.35156,NA,106686.5313,41898.92188,4625.463379,15699.53613,24674658,1412765.5,48490.1875,2677976.75,4256318,1942928.75,5711920,NA,6715.146484,5654.223145,372279.2188,120919.0859,6160.781738,608093.4375,2156991.25,NA,NA,NA,17349906,127399.6484,46056.11328,11633.70898,65025.21484,60601.05469,101946.7266,12269.05078,2909412.75,64122.08594,10908.29688,10113.0752,14097.85254,22047.93359,76680.5625,NA,151368.6719,123951,9941.30957,1645052,257523.5156,116485.3281,10704.37695,219792.625,11092.59863,20902.99023,2616.091553,12273.01367,64798.35938,4439.456055,6025.859863,7115.456055,226528.6094,135586.4219,113638.7266,278075.1875,29593.1543,NA,228952.7813,11984.62988,568518.875,70709.36719,436764.6875,3814.451904,814953.4375,220804.4688,183698.4375,71756.13281,14403329,51512344,NA,520008.875,3022.878174,NA,19668.55273,550861.4375,20290.19727,67477.07813,587648.4375,236601.4531,47672.09375,3783804.5,42936.42578,31224.50781,24454.12891,5242.903809,4178.557129,9811.743164,4160.26416,NA,1242445.875,NA,NA,3359247,1949747.25,362222.8438,6465.668945,NA,NA,4001292.75,17090.48828,6413094.5,934477.875
"339","liv_gf_12_M_2",171068,82434.19531,NA,536061,192624.9688,4625949,7193.251953,13816.76563,59912.86328,295868.5,146389.2344,NA,NA,9372.874023,NA,NA,60631.48438,38839.50391,NA,52646.87109,57029.25781,8542.194336,10251.07617,NA,142943.5,20124.8457,NA,11250.57031,NA,11159.01758,495199.2188,NA,NA,2516.484863,3802.524414,NA,170809.0938,51069.12109,4890.530762,16161.37012,23947352,1462361.75,49508.74219,2929161.75,4938949,2452919,5122630,NA,9903.046875,6575.075684,407425.6875,131127.9063,6732.534668,578056.5625,2716774.75,NA,NA,NA,17766776,117431.0156,46608.73438,11122.36133,77941.89844,69180.875,116528.3203,9074.456055,2076682.5,70079.91406,13727.92383,6783.85498,13984.14941,20122.23242,72001.88281,4920.492676,168908.5,128754.5391,11561.01563,1800026,303135.3438,84646.9375,3545.514404,255550.6406,16903.0957,21239.04883,3120.273926,11681.83496,44277.24219,5968.552246,8232.773438,3984.294189,284692.9688,131411.9063,65198.82422,327922.2813,21889.81445,NA,213906.75,21838.01953,712607.125,62790.23047,465015.9063,3879.246094,1003775.25,339383.875,152025.5781,58977.42188,12510155,58524872,NA,530092.9375,2637.348633,NA,26992.52344,583890.1875,17740.79883,73506.32813,705399.3125,461911.5625,36004.32422,3841269.5,48928.76172,36189.22266,20610.57031,8798.25,7501.686523,14852.35645,3609.654297,NA,1673471.375,2715.408691,NA,2870802,2044203.5,551074.4375,5802.616699,NA,NA,4965897.5,16275.8252,7161295.5,1109529.25
"340","liv_gf_12_M_3",154566.7969,62351.06641,26506.37695,716540.5625,166073.625,3945717.5,7205.600586,10957.19336,44435.98438,356471.2813,300433.75,NA,NA,6887.885254,NA,NA,58181.83203,26296.2168,2583.293945,29594.74609,39191.55859,11133.01758,9506.055664,NA,133143.75,8462.387695,NA,9583.597656,NA,6703.165039,345670.4375,NA,NA,NA,35565.51563,NA,107429.7266,73556.26563,4520.698242,12138.18652,25100680,1515658.625,68223.03125,3360652,5766315,2620270.75,7225286,NA,15452.96387,6639.933105,371859.125,140134.3125,2721.831787,504657.4063,1439753.25,NA,NA,NA,14328959,100339,70272.73438,9600.967773,61512.48047,55134.70313,105441.3594,8892.448242,2374859.25,52423.02344,12163.64063,6289.937988,12901.09277,19402.56055,56293.44141,NA,122000,134560.75,12544.14648,1241210,319288.75,41115.79297,5688.757813,208503.375,8973.233398,35181.95703,7432.520996,11859.12305,62118.61719,4098.545898,5314.744141,6360.305176,236556.5,127389.0156,114615.9531,202464.4219,22214.44336,NA,183374.75,8763.029297,577171.75,73860.36719,396872.75,2628.995117,1419670.25,298767.2188,154946.7188,63008.30469,18832922,55144240,NA,425789.5,NA,NA,34452.11328,427892.8438,19355.77539,56666.38281,701270.125,137380.5625,30031.94727,2545490.5,50042.32422,47104.69141,22840.96289,4489.007324,5972.399414,17956.76758,NA,3719.733398,1888833.375,NA,NA,3015636,2014636,574025.5,7637.817871,NA,NA,4601776.5,18524.99414,5076237.5,436531.7813
"341","liv_gf_12_M_4",163578.6875,93887.89063,17733.56641,693327.75,193399.5156,4158083,6601.931641,10894.02148,48698.13672,307639.4063,164491.6563,NA,NA,10618.25098,NA,NA,53870.83984,38796.71484,NA,35565.61719,47678.24609,10658.35059,7711.224609,NA,157857.4844,14787.91211,NA,14716.19629,NA,7546.564453,443840.6563,NA,3654.031982,2878.843262,67916.53906,NA,89721.44531,47998.99609,4392.109375,11706.97852,20614938,1439809.5,80071.24219,3077100.25,3821732.75,3633782.5,6700010.5,NA,10053.41699,6241.927734,421456.1563,132617.2656,5746.777832,517059.1563,1708060.25,NA,NA,NA,16282329,58753.99609,65241.98438,9419.8125,72331.25,57880.67969,124698.2656,7181.992676,2780529.75,53365.21484,13168.10742,6638.508789,13034.53418,17609.4668,74030.91406,5598.628906,127056.3594,109583.8984,11691.18555,1676057.375,401627,81770.83594,8054.043945,268949.7813,13640.26367,45413.87891,3886.88623,14751.38574,70583.76563,4591.755859,10078.62598,9542.833984,276844.9375,116164.625,77747.30469,261122.8438,26164.87305,NA,228148.2188,12006.25098,557427.5,62617.43359,380341.6563,2898.963379,693832.4375,255665.5,171857.7031,48147.07813,13173197,53971928,NA,462663.375,3061.375,NA,26335.21094,541392.375,16224.60156,58981.66406,760940.125,249905.0938,28935.65625,3935251,50919.21094,24041.8418,24282.9668,7421.586426,9320.291992,15751.59277,NA,2553.371094,1673183.25,NA,NA,1942652.25,1707900.25,663724.0625,5522.382813,NA,NA,3845035.75,16030.90137,5735325,693311.375
